"product_name","description","initial_price","final_price","currency","in_stock","color","size","reviews_count","country_code","domain","image_count","model_number","product_id","rating","root_category","category","brand","discount_rate"
"Unbeatablesale 1.75 In. Clear Gel Floating Candles, Aqua - 12 Piece Per Box","Free Returns ✓ Free Shipping✓. Unbeatablesale 1.75 In. Clear Gel Floating Candles, Aqua - 12 Piece Per Box- Candles at SHEIN.",16.8,16.8,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sh2404178252531466",33453209,0,"Home & Living","Candles","Unbeatablesale",0
"22LB Life Size Sex Doll Torso, Lifelike Female Sex Doll For Men With Soft Big Boobs Big Butt Pussy Ass, Realistic Sex Dolls Full Size Love Dolls Male Masturbator For Vaginal Anal Breast Sex","Free Returns ✓ Free Shipping✓. 22LB Life Size Sex Doll Torso, Lifelike Female Sex Doll For Men With Soft Big Boobs Big Butt Pussy Ass, Realistic Sex Dolls Full Size Love Dolls Male Masturbator For Vaginal Anal Breast Sex- Sex Dolls at SHEIN.",153,95.7,"USD",TRUE,"Pink","22LB",0,"US","us.shein.com",12,"sb2407156112854655",41249806,0,"Beauty & Health","Sex Dolls","SHEIN",37.45
"Casual Solid Color Shoulder Bag New Style Handbag Fashion Simple Crossbody Square Bag","Free Returns ✓ Free Shipping✓. Casual Solid Color Shoulder Bag New Style Handbag Fashion Simple Crossbody Square Bag- Women Top Handle Bags at SHEIN.",11.3,10.6,"USD",TRUE,"White","one-size",0,"US","us.shein.com",9,"sg2302221363379767",39628675,0,"Bags & Luggage","Women Top Handle Bags","SHEIN",6.19
"Unbeatablesale Jgoodin P50180R-V01 Myra Necklace 10 CT Rhodium Necklace, Multi Color","Free Returns ✓ Free Shipping✓. Unbeatablesale Jgoodin P50180R-V01 Myra Necklace 10 CT Rhodium Necklace, Multi Color- Women Layered Necklaces at SHEIN.",23.46,23.46,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sj2408105044316134",40525812,0,"Jewelry & Watches","Women Layered Necklaces","Unbeatablesale",0
"New Casual Solid Color Shoulder Bag Street Fashion Simple Trendy Crossbody Square Handbag","Free Returns ✓ Free Shipping✓. New Casual Solid Color Shoulder Bag Street Fashion Simple Trendy Crossbody Square Handbag- Women Top Handle Bags at SHEIN.",11.7,7.61,"USD",TRUE,"White","one-size",0,"US","us.shein.com",7,"sg2302221363373311",40746514,0,"Bags & Luggage","Women Top Handle Bags","SHEIN",34.96
"30pcs  Ear Plasters Waterproof Correction Ear Surface Ear Flash Ear Face Small Invisible Breathable Skin Friendly Fixed Patch Self Adhesive Patch For Delicate Face","Free Returns ✓ Free Shipping✓. 30pcs  Ear Plasters Waterproof Correction Ear Surface Ear Flash Ear Face Small Invisible Breathable Skin Friendly Fixed Patch Self Adhesive Patch For Delicate Face- Tool Accessories at SHEIN.",2.4,2.1,"USD",TRUE,"Clear","30pcs",0,"US","us.shein.com",10,"sb2408186570294229",41121849,0,"Beauty & Health","Tool Accessories","SHEIN",12.5
"10pcs Red Satin Chair Sashes Bows Silk Chair Ribbon Ties For Wedding Banquet Party Hotel Event Decorations","Free Returns ✓ Free Shipping✓. 10pcs Red Satin Chair Sashes Bows Silk Chair Ribbon Ties For Wedding Banquet Party Hotel Event Decorations- Sashes at SHEIN.",11.9,10.93,"USD",TRUE,"Red","15x275cm",0,"US","us.shein.com",11,"sf2404111888104404",40437049,0,"Home Textile","Sashes","SHEIN",8.15
"PHNIBIRD Rectangular Hoop Earrings, Hypoallergenic Material, Minimalist Style, Unisex Design, Fashion Accessory For Daily Wear, Suitable As Birthday, Holiday, Graduation Gifts For Girlfriend, Boyfriend, Friend, Family","Free Returns ✓ Free Shipping✓. PHNIBIRD Rectangular Hoop Earrings, Hypoallergenic Material, Minimalist Style, Unisex Design, Fashion Accessory For Daily Wear, Suitable As Birthday, Holiday, Graduation Gifts For Girlfriend, Boyfriend, Friend, Family- Fine Hoop Earrings at SHEIN.",9.5,9.5,"USD",TRUE,"N/A","A",0,"US","us.shein.com",12,"sj2407165821555152",40289649,0,"Jewelry & Watches","Fine Hoop Earrings","SHEIN",0
"Unbeatablesale Keeney SD8BRASSNC Shower Drain For 2 In. Sch 40. ABS &Amp; PVC Pipe","Free Returns ✓ Free Shipping✓. Unbeatablesale Keeney SD8BRASSNC Shower Drain For 2 In. Sch 40. ABS &Amp; PVC Pipe- Showerheads & Accessories at SHEIN.",36.24,36.24,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sr2408077090770777",40258411,0,"Tools & Home Improvement","Showerheads & Accessories","Unbeatablesale",0
"Unbeatablesale Intrend Tile LS014-D Granite Basketweave Pattern Mosaic Blend","Free Returns ✓ Free Shipping✓. Unbeatablesale Intrend Tile LS014-D Granite Basketweave Pattern Mosaic Blend- Swimming Pools at SHEIN.",23.93,23.93,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"st2408023864317719",39962471,0,"Sports & Outdoor","Swimming Pools","Unbeatablesale",0
"New Arrival Street Style Casual Solid Color Shoulder Bag, Handbag, Crossbody Bag, Fashionable And Minimalist Small Square Bag","Free Returns ✓ Free Shipping✓. New Arrival Street Style Casual Solid Color Shoulder Bag, Handbag, Crossbody Bag, Fashionable And Minimalist Small Square Bag- Women Top Handle Bags at SHEIN.",11.4,8.55,"USD",TRUE,"Khaki","one-size",0,"US","us.shein.com",10,"sg2302221363301365",31121322,0,"Bags & Luggage","Women Top Handle Bags","SHEIN",25
"10pcs Reusable Transparent PET Index Labels - Office Supplies","Free Returns ✓ Free Shipping✓. 10pcs Reusable Transparent PET Index Labels - Office Supplies- Sticky Notes at SHEIN.",1.5,1.5,"USD",TRUE,"Multicolor","10 Colors",0,"US","us.shein.com",10,"ss2407298933025929",40539428,0,"Office & School Supplies","Sticky Notes","SHEIN",0
"20pairs/Pack Mixed Style Transparent Eyelashes, 8D Fluffy Mink Cat Eye Effect, Transparent Band For More Comfortable And Natural Wear, Extending And Enhancing Outer Eye Corner Beauty Tool, Lightweight And Comfortable, Suitable For Daily Occasions, Work, Holidays And More","Free Returns ✓ Free Shipping✓. 20pairs/Pack Mixed Style Transparent Eyelashes, 8D Fluffy Mink Cat Eye Effect, Transparent Band For More Comfortable And Natural Wear, Extending And Enhancing Outer Eye Corner Beauty Tool, Lightweight And Comfortable, Suitable For Daily Occasions, Work, Holidays And More- False Eyelashes at SHEIN.",5.5,4.8,"USD",TRUE,"Black","Natural Lashes",0,"US","us.shein.com",8,"sb2408188074277872",41076372,0,"Beauty & Health","False Eyelashes","SHEIN",12.73
"Unbeatablesale Jacks 10186-PU Cotton Lead Rope, Purple","Free Returns ✓ Free Shipping✓. Unbeatablesale Jacks 10186-PU Cotton Lead Rope, Purple- Horse Grooming & Bathing Supplies at SHEIN.",31.1,31.1,"USD",TRUE,"Purple","one-size",0,"US","us.shein.com",3,"sp2407285587001156",39793987,0,"Pet Supplies","Horse Grooming & Bathing Supplies","Unbeatablesale",0
"1PC Rocket Shaped Pool Floats For Kids With Water Pistol,Summer Infant Pool Float Beach Toys In Water,Baby Swimming Ring Toddler Floaties With Handle","Free Returns ✓ Free Shipping✓. 1PC Rocket Shaped Pool Floats For Kids With Water Pistol,Summer Infant Pool Float Beach Toys In Water,Baby Swimming Ring Toddler Floaties With Handle- Children Water Sports at SHEIN.",16,14.1,"USD",TRUE,"Red","Recommended 10-25KG",0,"US","us.shein.com",6,"st2408155564623116",40958451,0,"Sports & Outdoor","Children Water Sports","SHEIN",11.88
"31 Pieces, 10 Inch White Heart-Shaped Latex Balloons With Ribbons, Valentine's Day Decoration, Birthday Decoration, Wedding Decoration, Anniversary Decoration, Theme Event Decoration, Engagement Decoration, Home Decoration, Party Decoration Supplies","Free Returns ✓ Free Shipping✓. 31 Pieces, 10 Inch White Heart-Shaped Latex Balloons With Ribbons, Valentine's Day Decoration, Birthday Decoration, Wedding Decoration, Anniversary Decoration, Theme Event Decoration, Engagement Decoration, Home Decoration, Party Decoration Supplies- Decorative Balloons at SHEIN.",2.7,2.3,"USD",TRUE,"White","one-size",0,"US","us.shein.com",6,"sh2408041012089715",40268265,0,"Home & Living","Decorative Balloons","SHEIN",14.81
"New Warm Flip-Cover Thick Fingerless Knitted Gloves, Faux Cashmere, For Winter, Factory","Free Returns ✓ Free Shipping✓. New Warm Flip-Cover Thick Fingerless Knitted Gloves, Faux Cashmere, For Winter, Factory- Men Other Gloves at SHEIN.",3.6,3.4,"USD",TRUE,"Khaki","one-size",0,"US","us.shein.com",12,"sm2408219788199492",41275316,0,"Men","Men Other Gloves","SHEIN",5.56
"1 Set Sewing Microneedle With 50 Bear Clips And 660 Adhesive Pin Quick Clothing Retentors, Mini Sewing Machine For Quick Attachment Of Clothing Buttons, Handheld Sewing Machine Instant Button Clothing Connector, Durable And Comfortable Clip Kit For Clothing, Quilts, Sheets, Etc","Free Returns ✓ Free Shipping✓. 1 Set Sewing Microneedle With 50 Bear Clips And 660 Adhesive Pin Quick Clothing Retentors, Mini Sewing Machine For Quick Attachment Of Clothing Buttons, Handheld Sewing Machine Instant Button Clothing Connector, Durable And Comfortable Clip Kit For Clothing, Quilts, Sheets, Etc- Tag Guns at SHEIN.",5,4.8,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",7,"sh2408026229664677",40195350,0,"Home & Living","Tag Guns","SHEIN",4
"2024New 18inch Doll Clothes,Fit 38-45 Cm Newborn Dolls And Baby Dolls (Dolls Not Included)","Free Returns ✓ Free Shipping✓. 2024New 18inch Doll Clothes,Fit 38-45 Cm Newborn Dolls And Baby Dolls (Dolls Not Included)- Kids Doll Clothing at SHEIN.",5.4,4.84,"USD",TRUE,"White","one-size",0,"US","us.shein.com",11,"sl2408137833688313",40798873,0,"Toys & Games","Kids Doll Clothing","SHEIN",10.37
"Insulated Door Curtain,31.5x83in Winter Doorway Cover Screen, Soundproof Blanket, Privacy Curtains, Noise Reduction Door Cover, Noise Barrier Blanket For Patio Kitchen Bedroom (31.5x83in-Gray)","Free Returns ✓ Free Shipping✓. Insulated Door Curtain,31.5x83in Winter Doorway Cover Screen, Soundproof Blanket, Privacy Curtains, Noise Reduction Door Cover, Noise Barrier Blanket For Patio Kitchen Bedroom (31.5x83in-Gray)- Japanese Curtains at SHEIN.",135,67.5,"USD",TRUE,"Grey","31.5""x83""",0,"US","us.shein.com",9,"sh2408019792660552",39986988,0,"Home & Living","Japanese Curtains","SHEIN",50
"Unbeatablesale 22 In. W X 22 In. H Round Gable Vent Louver, Decorative","Free Returns ✓ Free Shipping✓. Unbeatablesale 22 In. W X 22 In. H Round Gable Vent Louver, Decorative- Wall Decoration at SHEIN.",73.54,73.54,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sh2408049299081488",40089907,0,"Home & Living","Wall Decoration","Unbeatablesale",0
"Plaid Pattern Shoulder Tote Bag With Bag Charm Handbags for Women, Shoulder Bags Purse Top Handle Hobo Handbag, Large Capacity Purse Satchel Fashionable Tote Bag School Gift, Retro Crossbody Purse Travel Back packs","Free Returns ✓ Free Shipping✓. Plaid Pattern Shoulder Tote Bag With Bag Charm Handbags for Women, Shoulder Bags Purse Top Handle Hobo Handbag, Large Capacity Purse Satchel Fashionable Tote Bag School Gift, Retro Crossbody Purse Travel Back packs- Women Tote Bags at SHEIN.",10.7,8.03,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",9,"sg2211063138302822",12439409,0,"Bags & Luggage","Women Tote Bags","SHEIN",24.95
"31.4in Gold Garment Rack Metal Wardrobe Rack With Wheels Closet Hanger Rack For Coats, Shirts, Dress Halloween Decorations Halloween Costumes Autumn Decor Festival Decor","Free Returns ✓ Free Shipping✓. 31.4in Gold Garment Rack Metal Wardrobe Rack With Wheels Closet Hanger Rack For Coats, Shirts, Dress Halloween Decorations Halloween Costumes Autumn Decor Festival Decor- Standard Hanger at SHEIN.",59.99,45.6,"USD",TRUE,"Gold","68.5*31.4",0,"US","us.shein.com",6,"sh2407057414329350",38197932,0,"Home & Living","Standard Hanger","SHEIN",23.99
"30Pcs/Box Boxed Stickers, Hibiscus Flower Blooming Series, Exquisite Artistic Flower Petal Theme Stickers, Scrapbook Supplies, Decorative Notebooks, Photo Frames, Phone Cases, Water Cups, Garbage Magazines, Stationery Boxes, DIY Personalized Collage","Free Returns ✓ Free Shipping✓. 30Pcs/Box Boxed Stickers, Hibiscus Flower Blooming Series, Exquisite Artistic Flower Petal Theme Stickers, Scrapbook Supplies, Decorative Notebooks, Photo Frames, Phone Cases, Water Cups, Garbage Magazines, Stationery Boxes, DIY Personalized Collage- Assorted Stickers at SHEIN.",1.6,1.6,"USD",TRUE,"Multicolor","Hibiscus Blooming",0,"US","us.shein.com",11,"ss2408110670767862",40601139,0,"Office & School Supplies","Assorted Stickers","SHEIN",0
"1pc Unique & Charming Daisy Flower Shaped Open Ring, Fashion Jewelry Gift For Women - Party, Birthday, Anniversary","Free Returns ✓ Free Shipping✓. 1pc Unique & Charming Daisy Flower Shaped Open Ring, Fashion Jewelry Gift For Women - Party, Birthday, Anniversary- Fine Single Ring at SHEIN.",8.1,8.1,"USD",TRUE,"Silver","one-size",0,"US","us.shein.com",8,"sj2408054636652450",40283596,0,"Jewelry & Watches","Fine Single Ring","SHEIN",0
"14pcs Set: Creative Triangle Wood Pencils, HB Macaron Colors Pencils, Ergonomic Pencils (Unsharpened)","Free Returns ✓ Free Shipping✓. 14pcs Set: Creative Triangle Wood Pencils, HB Macaron Colors Pencils, Ergonomic Pencils (Unsharpened)- Standard Pencils at SHEIN.",3,1.8,"USD",TRUE,"Multicolor","Macaron Triangle Pencil",0,"US","us.shein.com",10,"ss2407129040126815",40252833,0,"Office & School Supplies","Standard Pencils","SHEIN",40
"Unbeatablesale Kdar N8HD100 7.9 In. Heavy Duty Standard Cable Ties, Natural - Pack Of 100","Free Returns ✓ Free Shipping✓. Unbeatablesale Kdar N8HD100 7.9 In. Heavy Duty Standard Cable Ties, Natural - Pack Of 100- Labeling Supplies at SHEIN.",19.13,19.13,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sh2408123677027761",40576265,0,"Home & Living","Labeling Supplies","Unbeatablesale",0
"1pc Unisex Children & Adults Rhinestone Studded Belt, Punk Fashion Rivet Leather Belt For Jeans, Jackets, Millennium Punk, Hip Hop, Cosplay, Halloween","Free Returns ✓ Free Shipping✓. 1pc Unisex Children & Adults Rhinestone Studded Belt, Punk Fashion Rivet Leather Belt For Jeans, Jackets, Millennium Punk, Hip Hop, Cosplay, Halloween- Kids Belts & Suspenders at SHEIN.",3.6,3.1,"USD",TRUE,"Black","90",0,"US","us.shein.com",12,"sk2405149892739534",40741149,0,"Kids","Kids Belts & Suspenders","SHEIN",13.89
"Unbeatablesale T Black Halter - 800-1100 Lbs - Medium","Free Returns ✓ Free Shipping✓. Unbeatablesale T Black Halter - 800-1100 Lbs - Medium- Pet Collars, Leashes & Harnesses Sets at SHEIN.",48.12,48.12,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sp2408035414066590",40081975,0,"Pet Supplies","Pet Collars, Leashes & Harnesses Sets","Unbeatablesale",0
"1set Butterfly Girl Digit Oil Painting Kit, Art Painting Set For Bedroom Decor And Wall Art, Simple And Fun Painting Hobby, Best Gift For Friend, 40*50CM","Free Returns ✓ Free Shipping✓. 1set Butterfly Girl Digit Oil Painting Kit, Art Painting Set For Bedroom Decor And Wall Art, Simple And Fun Painting Hobby, Best Gift For Friend, 40*50CM- Paint By Number & Accessories at SHEIN.",6.4,6.2,"USD",TRUE,"Apricot","40*50",0,"US","us.shein.com",5,"sh2407267592837734",39745267,0,"Home & Living","Paint By Number & Accessories","SHEIN",3.13
"Swimming Pool Cover Protector Dustproof Waterproof Paddling Pool Cover 10","Free Returns ✓ Free Shipping✓. Swimming Pool Cover Protector Dustproof Waterproof Paddling Pool Cover 10- Other (Swim Gear) at SHEIN.",59.99,30.99,"USD",TRUE,"Blue","M",0,"US","us.shein.com",9,"st2305243087281216",16665007,0,"Sports & Outdoor","Other (Swim Gear)","SHEIN",48.34
"Asics Women's Gel Kayano 30 Running Shoes In Blue Denim","Free Returns ✓ Free Shipping✓. Asics Women's Gel Kayano 30 Running Shoes In Blue Denim- Women's Running Shoes at SHEIN.",162.75,162.75,"USD",TRUE,"Blue Denim","US 11",0,"US","us.shein.com",6,"st2407271691779759",39598728,0,"Sports & Outdoor","Women's Running Shoes","Asics",0
"Kapuluan Coconut Oil Jar 2oz And Coconut Pulling Oil Tropical Breeze Flavor 8oz","Free Returns ✓ Free Shipping✓. Kapuluan Coconut Oil Jar 2oz And Coconut Pulling Oil Tropical Breeze Flavor 8oz- Mouthwash at SHEIN.",27,24.99,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",4,"sb2408227000744804",41282072,0,"Beauty & Health","Mouthwash","SHEIN",7.44
"20pcs Flower Design Hair Claw Boho","Free Returns ✓ Free Shipping✓. 20pcs Flower Design Hair Claw Boho- Hair Claws at SHEIN.",1.6,1.6,"USD",TRUE,"Gold","one-size",0,"US","us.shein.com",7,"swhairac18200930709",1685563,0,"Apparel Accessories","Hair Claws","SHEIN",0
"Syncfun 28 Pcs Valentine 28 Mochi Squishy Filled Heart Toys And Cards","Free Returns ✓ Free Shipping✓. Syncfun 28 Pcs Valentine 28 Mochi Squishy Filled Heart Toys And Cards- Fidget Toys for Teenager at SHEIN.",24.8,18.8,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",10,"sh2301179159566154",12795447,0,"Toys & Games","Fidget Toys for Teenager","SHEIN",24.19
"20pcs Cute Cartoon Pink Hair Clip For Women","Free Returns ✓ Free Shipping✓. 20pcs Cute Cartoon Pink Hair Clip For Women- Hair Clips at SHEIN.",3.8,3.6,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",8,"sc2307287855417997",20513584,0,"Apparel Accessories","Hair Clips","SHEIN",5.26
"20pcs Random Color Hair Claw Boho","Free Returns ✓ Free Shipping✓. 20pcs Random Color Hair Claw Boho- Hair Claws at SHEIN.",1.4,1.4,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",4,"swhairac18201113416",1861660,0,"Apparel Accessories","Hair Claws","SHEIN",0
"20pcs Cute Cartoon Pink Hair Clips For Women","Free Returns ✓ Free Shipping✓. 20pcs Cute Cartoon Pink Hair Clips For Women- Hair Clips at SHEIN.",3.2,2.56,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",7,"sc2307287855437269",26024053,0,"Apparel Accessories","Hair Clips","SHEIN",20
"20PCS Women's 3 Color Box Y2k Dopamine Color Pentagon Star Small Hairpin Bb Clip","Free Returns ✓ Free Shipping✓. 20PCS Women's 3 Color Box Y2k Dopamine Color Pentagon Star Small Hairpin Bb Clip- Hair Clips at SHEIN.",2.3,1.38,"USD",TRUE,"Pink Rabbit Box","one-size",0,"US","us.shein.com",15,"sc2406112179285785",40784375,0,"Apparel Accessories","Hair Clips","SHEIN",40
"1pc Travel Portable Door Lock, Reliable Safety For Travel And Hotel Stays, Provides Extra Privacy And Security Against Unauthorized Entry For Homes, Hotels, And Apartments Travel Essentials School Back To School School Supplies Holiday Camping Holiday Essentials Vacation Accessories Mini Summer","Free Returns ✓ Free Shipping✓. 1pc Travel Portable Door Lock, Reliable Safety For Travel And Hotel Stays, Provides Extra Privacy And Security Against Unauthorized Entry For Homes, Hotels, And Apartments Travel Essentials School Back To School School Supplies Holiday Camping Holiday Essentials Vacation Accessories Mini Summer- Cipher Locks at SHEIN.",4,3.8,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",4,"sg2408095949594202",40616315,0,"Bags & Luggage","Cipher Locks","SHEIN",5
