product_name,description,initial_price,final_price,currency,in_stock,color,size,country_code,domain,image_count,model_number,product_id,rating,root_category,category,brand,free_returns,free_shipping,discount_rate,color_group
"Unbeatablesale Jgoodin P50180R-V01 Myra Necklace 10 CT Rhodium Necklace, Multi Color","Free Returns ✓ Free Shipping✓. Unbeatablesale Jgoodin P50180R-V01 Myra Necklace 10 CT Rhodium Necklace, Multi Color- Women Layered Necklaces at SHEIN.",23.46,23.46,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,55,55,,Jewelry & Watches,Women Layered Necklaces,Unbeatablesale,TRUE,TRUE,1,Multicolor
New Casual Solid Color Shoulder Bag Street Fashion Simple Trendy Crossbody Square Handbag,Free Returns ✓ Free Shipping✓. New Casual Solid Color Shoulder Bag Street Fashion Simple Trendy Crossbody Square Handbag- Women Top Handle Bags at SHEIN.,11.7,7.61,USD,TRUE,White,one-size,US,us.shein.com,7,56,56,,Bags & Luggage,Women Top Handle Bags,SHEIN,TRUE,TRUE,0.6504273504273506,White
30pcs  Ear Plasters Waterproof Correction Ear Surface Ear Flash Ear Face Small Invisible Breathable Skin Friendly Fixed Patch Self Adhesive Patch For Delicate Face,Free Returns ✓ Free Shipping✓. 30pcs  Ear Plasters Waterproof Correction Ear Surface Ear Flash Ear Face Small Invisible Breathable Skin Friendly Fixed Patch Self Adhesive Patch For Delicate Face- Tool Accessories at SHEIN.,2.4,2.1,USD,FALSE,Clear,30pcs,US,us.shein.com,10,57,57,,Beauty & Health,Tool Accessories,SHEIN,TRUE,FALSE,0.8750000000000001,White
10pcs Red Satin Chair Sashes Bows Silk Chair Ribbon Ties For Wedding Banquet Party Hotel Event Decorations,Free Returns ✓ Free Shipping✓. 10pcs Red Satin Chair Sashes Bows Silk Chair Ribbon Ties For Wedding Banquet Party Hotel Event Decorations- Sashes at SHEIN.,11.9,10.93,USD,TRUE,Red,15x275cm,US,us.shein.com,11,58,58,,Home Textile,Sashes,SHEIN,TRUE,TRUE,0.9184873949579831,Red
Unbeatablesale Keeney SD8BRASSNC Shower Drain For 2 In. Sch 40. ABS &Amp; PVC Pipe,Free Returns ✓ Free Shipping✓. Unbeatablesale Keeney SD8BRASSNC Shower Drain For 2 In. Sch 40. ABS &Amp; PVC Pipe- Showerheads & Accessories at SHEIN.,36.24,36.24,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,59,59,,Tools & Home Improvement,Showerheads & Accessories,Unbeatablesale,TRUE,TRUE,1,Multicolor
Unbeatablesale Intrend Tile LS014-D Granite Basketweave Pattern Mosaic Blend,Free Returns ✓ Free Shipping✓. Unbeatablesale Intrend Tile LS014-D Granite Basketweave Pattern Mosaic Blend- Swimming Pools at SHEIN.,23.93,23.93,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,60,60,,Sports & Outdoor,Swimming Pools,Unbeatablesale,TRUE,TRUE,1,Multicolor
"New Arrival Street Style Casual Solid Color Shoulder Bag, Handbag, Crossbody Bag, Fashionable And Minimalist Small Square Bag","Free Returns ✓ Free Shipping✓. New Arrival Street Style Casual Solid Color Shoulder Bag, Handbag, Crossbody Bag, Fashionable And Minimalist Small Square Bag- Women Top Handle Bags at SHEIN.",11.4,8.55,USD,TRUE,Khaki,one-size,US,us.shein.com,10,61,61,,Bags & Luggage,Women Top Handle Bags,SHEIN,TRUE,TRUE,0.75,Brown
10pcs Reusable Transparent PET Index Labels - Office Supplies,Free Returns ✓ Free Shipping✓. 10pcs Reusable Transparent PET Index Labels - Office Supplies- Sticky Notes at SHEIN.,1.5,1.5,USD,TRUE,Multicolor,10 Colors,US,us.shein.com,10,62,62,,Office & School Supplies,Sticky Notes,SHEIN,TRUE,TRUE,1,Multicolor
"20pairs/Pack Mixed Style Transparent Eyelashes, 8D Fluffy Mink Cat Eye Effect, Transparent Band For More Comfortable And Natural Wear, Extending And Enhancing Outer Eye Corner Beauty Tool, Lightweight And Comfortable, Suitable For Daily Occasions, Work, Holidays And More","Free Returns ✓ Free Shipping✓. 20pairs/Pack Mixed Style Transparent Eyelashes, 8D Fluffy Mink Cat Eye Effect, Transparent Band For More Comfortable And Natural Wear, Extending And Enhancing Outer Eye Corner Beauty Tool, Lightweight And Comfortable, Suitable For Daily Occasions, Work, Holidays And More- False Eyelashes at SHEIN.",5.5,4.8,USD,TRUE,Black,Natural Lashes,US,us.shein.com,8,63,63,,Beauty & Health,False Eyelashes,SHEIN,TRUE,TRUE,0.8727272727272727,Green
"Unbeatablesale Jacks 10186-PU Cotton Lead Rope, Purple","Free Returns ✓ Free Shipping✓. Unbeatablesale Jacks 10186-PU Cotton Lead Rope, Purple- Horse Grooming & Bathing Supplies at SHEIN.",31.1,31.1,USD,TRUE,Purple,one-size,US,us.shein.com,3,64,64,,Pet Supplies,Horse Grooming & Bathing Supplies,Unbeatablesale,TRUE,TRUE,1,Purple
"1PC Rocket Shaped Pool Floats For Kids With Water Pistol,Summer Infant Pool Float Beach Toys In Water,Baby Swimming Ring Toddler Floaties With Handle","Free Returns ✓ Free Shipping✓. 1PC Rocket Shaped Pool Floats For Kids With Water Pistol,Summer Infant Pool Float Beach Toys In Water,Baby Swimming Ring Toddler Floaties With Handle- Children Water Sports at SHEIN.",16,14.1,USD,TRUE,Red,Recommended 10-25KG,US,us.shein.com,6,65,65,,Sports & Outdoor,Children Water Sports,SHEIN,TRUE,TRUE,0.88125,Red
"31 Pieces, 10 Inch White Heart-Shaped Latex Balloons With Ribbons, Valentine's Day Decoration, Birthday Decoration, Wedding Decoration, Anniversary Decoration, Theme Event Decoration, Engagement Decoration, Home Decoration, Party Decoration Supplies","Free Returns ✓ Free Shipping✓. 31 Pieces, 10 Inch White Heart-Shaped Latex Balloons With Ribbons, Valentine's Day Decoration, Birthday Decoration, Wedding Decoration, Anniversary Decoration, Theme Event Decoration, Engagement Decoration, Home Decoration, Party Decoration Supplies- Decorative Balloons at SHEIN.",2.7,2.3,USD,TRUE,White,one-size,US,us.shein.com,6,66,66,,Home & Living,Decorative Balloons,SHEIN,TRUE,TRUE,0.8518518518518517,White
"New Warm Flip-Cover Thick Fingerless Knitted Gloves, Faux Cashmere, For Winter, Factory","Free Returns ✓ Free Shipping✓. New Warm Flip-Cover Thick Fingerless Knitted Gloves, Faux Cashmere, For Winter, Factory- Men Other Gloves at SHEIN.",3.6,3.4,USD,TRUE,Khaki,one-size,US,us.shein.com,12,67,67,,Men,Men Other Gloves,SHEIN,TRUE,TRUE,0.9444444444444444,Brown
"1 Set Sewing Microneedle With 50 Bear Clips And 660 Adhesive Pin Quick Clothing Retentors, Mini Sewing Machine For Quick Attachment Of Clothing Buttons, Handheld Sewing Machine Instant Button Clothing Connector, Durable And Comfortable Clip Kit For Clothing, Quilts, Sheets, Etc","Free Returns ✓ Free Shipping✓. 1 Set Sewing Microneedle With 50 Bear Clips And 660 Adhesive Pin Quick Clothing Retentors, Mini Sewing Machine For Quick Attachment Of Clothing Buttons, Handheld Sewing Machine Instant Button Clothing Connector, Durable And Comfortable Clip Kit For Clothing, Quilts, Sheets, Etc- Tag Guns at SHEIN.",5,4.8,USD,TRUE,Multicolor,one-size,US,us.shein.com,7,68,68,,Home & Living,Tag Guns,SHEIN,TRUE,TRUE,0.96,Multicolor
"2024New 18inch Doll Clothes,Fit 38-45 Cm Newborn Dolls And Baby Dolls (Dolls Not Included)","Free Returns ✓ Free Shipping✓. 2024New 18inch Doll Clothes,Fit 38-45 Cm Newborn Dolls And Baby Dolls (Dolls Not Included)- Kids Doll Clothing at SHEIN.",5.4,4.84,USD,TRUE,White,one-size,US,us.shein.com,11,69,69,,Toys & Games,Kids Doll Clothing,SHEIN,TRUE,TRUE,0.8962962962962963,White
"Insulated Door Curtain,31.5x83in Winter Doorway Cover Screen, Soundproof Blanket, Privacy Curtains, Noise Reduction Door Cover, Noise Barrier Blanket For Patio Kitchen Bedroom (31.5x83in-Gray)","Free Returns ✓ Free Shipping✓. Insulated Door Curtain,31.5x83in Winter Doorway Cover Screen, Soundproof Blanket, Privacy Curtains, Noise Reduction Door Cover, Noise Barrier Blanket For Patio Kitchen Bedroom (31.5x83in-Gray)- Japanese Curtains at SHEIN.",135,67.5,USD,TRUE,Grey,"31.5""x83""",US,us.shein.com,9,70,70,,Home & Living,Japanese Curtains,SHEIN,TRUE,TRUE,0.5,Grey
"Unbeatablesale 22 In. W X 22 In. H Round Gable Vent Louver, Decorative","Free Returns ✓ Free Shipping✓. Unbeatablesale 22 In. W X 22 In. H Round Gable Vent Louver, Decorative- Wall Decoration at SHEIN.",73.54,73.54,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,71,71,,Home & Living,Wall Decoration,Unbeatablesale,TRUE,TRUE,1,Multicolor
"Plaid Pattern Shoulder Tote Bag With Bag Charm Handbags for Women, Shoulder Bags Purse Top Handle Hobo Handbag, Large Capacity Purse Satchel Fashionable Tote Bag School Gift, Retro Crossbody Purse Travel Back packs","Free Returns ✓ Free Shipping✓. Plaid Pattern Shoulder Tote Bag With Bag Charm Handbags for Women, Shoulder Bags Purse Top Handle Hobo Handbag, Large Capacity Purse Satchel Fashionable Tote Bag School Gift, Retro Crossbody Purse Travel Back packs- Women Tote Bags at SHEIN.",10.7,8.03,USD,TRUE,Multicolor,one-size,US,us.shein.com,9,72,72,,Bags & Luggage,Women Tote Bags,SHEIN,TRUE,TRUE,0.7504672897196262,Multicolor
"31.4in Gold Garment Rack Metal Wardrobe Rack With Wheels Closet Hanger Rack For Coats, Shirts, Dress Halloween Decorations Halloween Costumes Autumn Decor Festival Decor","Free Returns ✓ Free Shipping✓. 31.4in Gold Garment Rack Metal Wardrobe Rack With Wheels Closet Hanger Rack For Coats, Shirts, Dress Halloween Decorations Halloween Costumes Autumn Decor Festival Decor- Standard Hanger at SHEIN.",59.99,45.6,USD,TRUE,Gold,68.5*31.4,US,us.shein.com,6,73,73,,Home & Living,Standard Hanger,SHEIN,TRUE,TRUE,0.7601266877812969,Gold
"30Pcs/Box Boxed Stickers, Hibiscus Flower Blooming Series, Exquisite Artistic Flower Petal Theme Stickers, Scrapbook Supplies, Decorative Notebooks, Photo Frames, Phone Cases, Water Cups, Garbage Magazines, Stationery Boxes, DIY Personalized Collage","Free Returns ✓ Free Shipping✓. 30Pcs/Box Boxed Stickers, Hibiscus Flower Blooming Series, Exquisite Artistic Flower Petal Theme Stickers, Scrapbook Supplies, Decorative Notebooks, Photo Frames, Phone Cases, Water Cups, Garbage Magazines, Stationery Boxes, DIY Personalized Collage- Assorted Stickers at SHEIN.",1.6,1.6,USD,TRUE,Multicolor,Hibiscus Blooming,US,us.shein.com,11,74,74,,Office & School Supplies,Assorted Stickers,SHEIN,TRUE,TRUE,1,Multicolor
"1pc Unique & Charming Daisy Flower Shaped Open Ring, Fashion Jewelry Gift For Women - Party, Birthday, Anniversary","Free Returns ✓ Free Shipping✓. 1pc Unique & Charming Daisy Flower Shaped Open Ring, Fashion Jewelry Gift For Women - Party, Birthday, Anniversary- Fine Single Ring at SHEIN.",8.1,8.1,USD,TRUE,Silver,one-size,US,us.shein.com,8,75,75,,Jewelry & Watches,Fine Single Ring,SHEIN,TRUE,TRUE,1,Silver
"14pcs Set: Creative Triangle Wood Pencils, HB Macaron Colors Pencils, Ergonomic Pencils (Unsharpened)","Free Returns ✓ Free Shipping✓. 14pcs Set: Creative Triangle Wood Pencils, HB Macaron Colors Pencils, Ergonomic Pencils (Unsharpened)- Standard Pencils at SHEIN.",3,1.8,USD,TRUE,Multicolor,Macaron Triangle Pencil,US,us.shein.com,10,76,76,,Office & School Supplies,Standard Pencils,SHEIN,TRUE,TRUE,0.6000000000000001,Multicolor
"Unbeatablesale Kdar N8HD100 7.9 In. Heavy Duty Standard Cable Ties, Natural - Pack Of 100","Free Returns ✓ Free Shipping✓. Unbeatablesale Kdar N8HD100 7.9 In. Heavy Duty Standard Cable Ties, Natural - Pack Of 100- Labeling Supplies at SHEIN.",19.13,19.13,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,77,77,,Home & Living,Labeling Supplies,Unbeatablesale,TRUE,TRUE,1,Multicolor
"1pc Unisex Children & Adults Rhinestone Studded Belt, Punk Fashion Rivet Leather Belt For Jeans, Jackets, Millennium Punk, Hip Hop, Cosplay, Halloween","Free Returns ✓ Free Shipping✓. 1pc Unisex Children & Adults Rhinestone Studded Belt, Punk Fashion Rivet Leather Belt For Jeans, Jackets, Millennium Punk, Hip Hop, Cosplay, Halloween- Kids Belts & Suspenders at SHEIN.",3.6,3.1,USD,TRUE,Black,90,US,us.shein.com,12,78,78,,Kids,Kids Belts & Suspenders,SHEIN,TRUE,TRUE,0.8611111111111112,Green
Unbeatablesale T Black Halter - 800-1100 Lbs - Medium,"Free Returns ✓ Free Shipping✓. Unbeatablesale T Black Halter - 800-1100 Lbs - Medium- Pet Collars, Leashes & Harnesses Sets at SHEIN.",48.12,48.12,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,79,79,,Pet Supplies,"Pet Collars, Leashes & Harnesses Sets",Unbeatablesale,TRUE,TRUE,1,Multicolor
"1set Butterfly Girl Digit Oil Painting Kit, Art Painting Set For Bedroom Decor And Wall Art, Simple And Fun Painting Hobby, Best Gift For Friend, 40*50CM","Free Returns ✓ Free Shipping✓. 1set Butterfly Girl Digit Oil Painting Kit, Art Painting Set For Bedroom Decor And Wall Art, Simple And Fun Painting Hobby, Best Gift For Friend, 40*50CM- Paint By Number & Accessories at SHEIN.",6.4,6.2,USD,TRUE,Apricot,40*50,US,us.shein.com,5,80,80,,Home & Living,Paint By Number & Accessories,SHEIN,FALSE,TRUE,0.96875,Orange
Swimming Pool Cover Protector Dustproof Waterproof Paddling Pool Cover 10,Free Returns ✓ Free Shipping✓. Swimming Pool Cover Protector Dustproof Waterproof Paddling Pool Cover 10- Other (Swim Gear) at SHEIN.,59.99,30.99,USD,TRUE,Blue,M,US,us.shein.com,9,81,81,,Sports & Outdoor,Other (Swim Gear),SHEIN,TRUE,FALSE,0.516586097682947,Blue
Asics Women's Gel Kayano 30 Running Shoes In Blue Denim,Free Returns ✓ Free Shipping✓. Asics Women's Gel Kayano 30 Running Shoes In Blue Denim- Women's Running Shoes at SHEIN.,162.75,162.75,USD,TRUE,Blue Denim,US 11,US,us.shein.com,6,82,82,,Sports & Outdoor,Women's Running Shoes,Asics,FALSE,TRUE,1,Blue
Kapuluan Coconut Oil Jar 2oz And Coconut Pulling Oil Tropical Breeze Flavor 8oz,Free Returns ✓ Free Shipping✓. Kapuluan Coconut Oil Jar 2oz And Coconut Pulling Oil Tropical Breeze Flavor 8oz- Mouthwash at SHEIN.,27,24.99,USD,TRUE,Multicolor,one-size,US,us.shein.com,4,83,83,,Beauty & Health,Mouthwash,SHEIN,TRUE,TRUE,0.9255555555555555,Multicolor
20pcs Flower Design Hair Claw Boho,Free Returns ✓ Free Shipping✓. 20pcs Flower Design Hair Claw Boho- Hair Claws at SHEIN.,1.6,1.6,USD,TRUE,Gold,one-size,US,us.shein.com,7,84,84,,Apparel Accessories,Hair Claws,SHEIN,TRUE,TRUE,1,Gold
Syncfun 28 Pcs Valentine 28 Mochi Squishy Filled Heart Toys And Cards,Free Returns ✓ Free Shipping✓. Syncfun 28 Pcs Valentine 28 Mochi Squishy Filled Heart Toys And Cards- Fidget Toys for Teenager at SHEIN.,24.8,18.8,USD,TRUE,Multicolor,one-size,US,us.shein.com,10,85,85,,Toys & Games,Fidget Toys for Teenager,SHEIN,TRUE,TRUE,0.7580645161290323,Multicolor
20pcs Cute Cartoon Pink Hair Clip For Women,Free Returns ✓ Free Shipping✓. 20pcs Cute Cartoon Pink Hair Clip For Women- Hair Clips at SHEIN.,3.8,3.6,USD,TRUE,Multicolor,one-size,US,us.shein.com,8,86,86,,Apparel Accessories,Hair Clips,SHEIN,TRUE,TRUE,0.9473684210526316,Multicolor
20pcs Random Color Hair Claw Boho,Free Returns ✓ Free Shipping✓. 20pcs Random Color Hair Claw Boho- Hair Claws at SHEIN.,1.4,1.4,USD,TRUE,Multicolor,one-size,US,us.shein.com,4,87,87,,Apparel Accessories,Hair Claws,SHEIN,TRUE,TRUE,1,Multicolor
20pcs Cute Cartoon Pink Hair Clips For Women,Free Returns ✓ Free Shipping✓. 20pcs Cute Cartoon Pink Hair Clips For Women- Hair Clips at SHEIN.,3.2,2.56,USD,TRUE,Multicolor,one-size,US,us.shein.com,7,88,88,,Apparel Accessories,Hair Clips,SHEIN,TRUE,TRUE,0.7999999999999999,Multicolor
20PCS Women's 3 Color Box Y2k Dopamine Color Pentagon Star Small Hairpin Bb Clip,Free Returns ✓ Free Shipping✓. 20PCS Women's 3 Color Box Y2k Dopamine Color Pentagon Star Small Hairpin Bb Clip- Hair Clips at SHEIN.,2.3,1.38,USD,TRUE,Pink Rabbit Box,one-size,US,us.shein.com,15,89,89,,Apparel Accessories,Hair Clips,SHEIN,TRUE,TRUE,0.6,Pink
"1pc Travel Portable Door Lock, Reliable Safety For Travel And Hotel Stays, Provides Extra Privacy And Security Against Unauthorized Entry For Homes, Hotels, And Apartments Travel Essentials School Back To School School Supplies Holiday Camping Holiday Essentials Vacation Accessories Mini Summer","Free Returns ✓ Free Shipping✓. 1pc Travel Portable Door Lock, Reliable Safety For Travel And Hotel Stays, Provides Extra Privacy And Security Against Unauthorized Entry For Homes, Hotels, And Apartments Travel Essentials School Back To School School Supplies Holiday Camping Holiday Essentials Vacation Accessories Mini Summer- Cipher Locks at SHEIN.",4,3.8,USD,TRUE,Multicolor,one-size,US,us.shein.com,4,90,90,,Bags & Luggage,Cipher Locks,SHEIN,TRUE,TRUE,0.95,Multicolor
"Unbeatablesale 36 In. Spiral Eucalyptus Vine Artificial Flower Leaf,; Burgundy","Free Returns ✓ Free Shipping✓. Unbeatablesale 36 In. Spiral Eucalyptus Vine Artificial Flower Leaf,; Burgundy- Artificial Grass at SHEIN.",24.5,24.5,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,91,91,,Sports & Outdoor,Artificial Grass,Unbeatablesale,FALSE,TRUE,1,Multicolor
"1PC Silk Roses Vine Artificial Flowers Fake Green Leaf Plants Valentine's Day Bride Bouquet For Autumn Decorations Wedding Vase For Home Dining Room Bedroom Decorations, Festival Birthday Party Accessories, Outdoor Garden Decorations","Free Returns ✓ Free Shipping✓. 1PC Silk Roses Vine Artificial Flowers Fake Green Leaf Plants Valentine's Day Bride Bouquet For Autumn Decorations Wedding Vase For Home Dining Room Bedroom Decorations, Festival Birthday Party Accessories, Outdoor Garden Decorations- Artificial Flowers at SHEIN.",2.7,2.6,USD,FALSE,Red,1PC,US,us.shein.com,4,92,92,,Home & Living,Artificial Flowers,SHEIN,TRUE,TRUE,0.9629629629629629,Red
Fossil Women's Harlow Linear Texture Gold-Tone Stainless Steel Chain Necklace,Free Returns ✓ Free Shipping✓. Fossil Women's Harlow Linear Texture Gold-Tone Stainless Steel Chain Necklace- Women Pendant Necklaces at SHEIN.,54.25,54.25,USD,TRUE,Gold,Small/Medium,US,us.shein.com,3,93,93,,Jewelry & Watches,Women Pendant Necklaces,Fossil,TRUE,TRUE,1,Gold
Judy Blue HIGH WAIST STRAIGHT LEG JEAN,Free Returns ✓ Free Shipping✓. Judy Blue HIGH WAIST STRAIGHT LEG JEAN- Women Jeans at SHEIN.,78,55,USD,TRUE,Medium Blue,18w,US,us.shein.com,3,94,94,,Women Apparel,Women Jeans,SHEIN,TRUE,TRUE,0.7051282051282051,Blue
"Summer Orange Juice Drink Scented Candle - Candle Gift Set, Smokeless Candle, Healthy & , Orange Juice Fragrance Candle To Bring Vitality & Freshness To Your Space","Free Returns ✓ Free Shipping✓. Summer Orange Juice Drink Scented Candle - Candle Gift Set, Smokeless Candle, Healthy & , Orange Juice Fragrance Candle To Bring Vitality & Freshness To Your Space- Jar Candles at SHEIN.",9,8.7,USD,TRUE,Burnt Orange,9*9*10cm,US,us.shein.com,15,95,95,,Home & Living,Jar Candles,SHEIN,FALSE,TRUE,0.9666666666666666,Orange
10pcs Student Cartoon Pencil Writing Wooden Pencil With Rubber Head Exam Learning Prize (Random Style),Free Returns ✓ Free Shipping✓. 10pcs Student Cartoon Pencil Writing Wooden Pencil With Rubber Head Exam Learning Prize (Random Style)- Kids Writing Tools at SHEIN.,2.3,2.3,USD,TRUE,Multicolor,one-size,US,us.shein.com,16,96,96,,Toys & Games,Kids Writing Tools,SHEIN,TRUE,TRUE,1,Multicolor
"JENNIFER 24 Inches Of Natural Layered Long Curly Hair With Fringe Wig, Specially Designed For Girls A Beautiful Wig, Suitable For Women Festival Cosplay Friends Party Daily Wear","Free Returns ✓ Free Shipping✓. JENNIFER 24 Inches Of Natural Layered Long Curly Hair With Fringe Wig, Specially Designed For Girls A Beautiful Wig, Suitable For Women Festival Cosplay Friends Party Daily Wear- Synthetic Woven Wigs at SHEIN.",14.6,12.7,USD,TRUE,Black,24 inch,US,us.shein.com,22,97,97,,Beauty & Health,Synthetic Woven Wigs,SHEIN,TRUE,TRUE,0.8698630136986301,Green
"20pcs Furniture Chair Leg Protectors, Silicone Chair Leg Covers, Anti-Slip Chair Leg Pads","Free Returns ✓ Free Shipping✓. 20pcs Furniture Chair Leg Protectors, Silicone Chair Leg Covers, Anti-Slip Chair Leg Pads- Edge Protection at SHEIN.",2.2,2.1,USD,TRUE,White,one-size,US,us.shein.com,10,98,98,,Home & Living,Edge Protection,SHEIN,TRUE,TRUE,0.9545454545454545,White
New Student Pencil Case Ins Large Capacity Simple Front Window Pencil Case Girl Cosmetic Bag Storage Bag Pencil Case,Free Returns ✓ Free Shipping✓. New Student Pencil Case Ins Large Capacity Simple Front Window Pencil Case Girl Cosmetic Bag Storage Bag Pencil Case- Pencil Bags at SHEIN.,4.3,2.15,USD,TRUE,Multicolor,Pink,US,us.shein.com,10,99,99,,Office & School Supplies,Pencil Bags,SHEIN,TRUE,TRUE,0.5,Multicolor
Paris Hilton Just Me For Men 3.4 Oz EDT Spray,Free Returns ✓ Free Shipping✓. Paris Hilton Just Me For Men 3.4 Oz EDT Spray- Perfume at SHEIN.,48.66,37.69,USD,TRUE,Green,3.4oz,US,us.shein.com,4,100,100,,Beauty & Health,Perfume,Paris Hilton,TRUE,TRUE,0.7745581586518702,Green
